67, 51
68, 51
69, 51
70, 51
71, 51
72, 51
73, 51
74, 51
75, 51
76, 51
77, 51
78, 51
78, 52
79, 52
80, 52
81, 52
82, 52
83, 52
84, 52
85, 52
86, 52
87, 52
88, 52
89, 52
90, 52
91, 53
92, 53
93, 53
94, 53
95, 53
96, 53
97, 53
98, 53
99, 53
100, 53
101, 53
102, 53
103, 53
104, 53
105, 53
106, 53
106, 54
107, 54
108, 54
109, 54
110, 54
111, 54
112, 54
113, 54
114, 54
115, 54
116, 54
117, 54
118, 54
119, 54
120, 54
121, 54
122, 54
123, 54
124, 54
125, 54
126, 54
127, 54
128, 54
129, 54
130, 54
131, 54
132, 54
133, 54
134, 55
135, 55
136, 55
137, 55
138, 55
139, 55
140, 55
141, 55
142, 55
143, 55
144, 55
145, 55
146, 55
147, 55
148, 55
149, 56
150, 56
151, 56
152, 56
154, 56
155, 56
156, 56
158, 56
159, 56
160, 56
161, 56
162, 56
163, 56
164, 56
165, 56
166, 56
167, 56
168, 56
169, 57
170, 57
171, 57
172, 57
173, 57
174, 57
176, 57
177, 57
178, 57
179, 57
180, 57
181, 57
182, 57
183, 57
184, 57
185, 57
186, 57
187, 57
188, 57
189, 57
190, 57
191, 57
192, 57
193, 57
194, 58
195, 58
196, 58
197, 58
198, 58
199, 58
200, 58
201, 58
202, 58
203, 58
204, 58
205, 58
206, 58
207, 58
208, 58
209, 58
210, 58
211, 58
212, 58
213, 58
214, 58
215, 58
216, 58
217, 58
218, 58
219, 58
220, 58
221, 58
222, 58
223, 58
224, 58
225, 58
226, 58
227, 58
228, 58
229, 58
230, 58
231, 58
232, 58
233, 58
234, 58
235, 58
236, 58
237, 58
238, 58
239, 58
240, 58
241, 58
242, 58
243, 58
244, 58
245, 58
246, 58
247, 58
248, 58
249, 57
250, 57
251, 57
252, 57
254, 57
255, 57
256, 57
257, 57
258, 57
259, 57
260, 57
261, 57
262, 57
263, 57
264, 57
265, 57
267, 57
268, 57
269, 57
270, 57
271, 57
272, 57
273, 57
274, 57
275, 57
276, 57
277, 57
279, 57
280, 57
282, 57
283, 57
284, 57
285, 57
286, 57
287, 57
